# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

,,TABLE - 1: WATER QUALITY OF GROUND WATER IN ANDHRA PRADESH - 2017,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,B.O.D.,,,,,Total Coli form,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),(mg/l),,,,,(MPN/100ml),,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"3245 ",BOREWELL AT DHANGADHRA NEAR,"GUJARAT ","27.0 ","27.0 ","8.2 ","8.2 ","1 ","2440 ","0.6 ","0.9 ","2 ","2 ","2 ","2 ","0.00 ",1.89,,,,
,DHANGADHRA CHEMICALS,,,,,,,,,,,,,,,,,,,
"3246 ","BOREWELL OF GIDC OFFICE, SHANKAR TEKRI,","GUJARAT ","28.0 ","28.0 ","7.7 ","7.8 ","1440 ","2050 ","0.4 ","0.4 ","2 ","2 ","2 ","2 ","0.30 ",0.31,,,,
,"UDHYOGNAGAR, JAMNANGAR",,,,,,,,,,,,,,,,,,,
"3247 ",BOREWELL OF SHRI MAHAVIR METAL CRAFT,"GUJARAT ","28.0 ","28.0 ","7.8 ","7.8 ","2540 ","4200 ","0.4 ","0.4 ","2 ","2 ","2 ","2 ","0.28 ",1.13,,,,
,"PVT. LTD., PLOT NO. 3059, ROAD NO.6, NR.",,,,,,,,,,,,,,,,,,,
,"MAHAVIR CIRCLE, PHASE-III, GIDC, DARED,",,,,,,,,,,,,,,,,,,,
,JAMNAGAR,,,,,,,,,,,,,,,,,,,

,,TABLE - 10: WATER QUALITY OF GROUND WATER IN HIMACHAL PRADESH – 2017,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,B.O.D.,,,,Total Coli form,,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),(mg/l),,,,(MPN/100ml),,,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"1555 ","AT KALA AMB, ","HIMACHAL PRADESH ","18.0 ","18.0 ","8.0 ","8.0 ","711 ","1108 ","0.1 ","0.1 ","2 ","2 ","2 ","2 ","2.48 ",2.48,,,,
"1556 ","AT PAONTA SAHIB ","HIMACHAL PRADESH ","17.0 ","17.0 ","7.3 ","7.7 ","827 ","982 ","0.1 ","0.1 ","2 ","2 ","2 ","2 ","2.89 ",2.91,,,,
"1557 ","AT PARWANOO ","HIMACHAL PRADESH ",,,"7.2 ","7.2 ","695 ","695 ","0.4 ","0.4 ","2 ","2 ","2 ","2 ","9.46 ",9.46,,,,
"1558 ","AT BADDI ","HIMACHAL PRADESH ","15.3 ","24.3 ","7.3 ","8.4 ","500 ","1009 ","0.2 ","0.8 ","2 ","2 ","2 ","2 ","0.10 ",10.43,,,,
"1559 ","AT BAROTIWALA ","HIMACHAL PRADESH ","15.4 ","25.5 ","7.3 ","8.2 ","355 ","1070 ","0.2 ","0.4 ","2 ","2 ","2 ","2 ","0.00 ",8.41,,,,
"1560 ","AT NALAGARH ","HIMACHAL PRADESH ","15.6 ","25.4 ","7.2 ","7.7 ","983 ","1579 ","0.1 ","1.0 ","2 ","2 ","2 ","2 ","0.54 ",15.42,,,,
"1561 ","AT DAMTA ","HIMACHAL PRADESH ","16.0 ","16.0 ","7.7 ","7.8 ","772 ","855 ","0.1 ","0.2 ","2 ","2 ","2 ","2 ","0.00 ",0.04,,,,
"1562 ","AT UNA ","HIMACHAL PRADESH ","17.0 ","20.0 ","7.9 ","8.4 ","523 ","946 ","0.1 ","0.1 ",,,,,"0.00 ",0.04,,,,
"1872 ","SHIMLA D/S OF MSW DUMPING SIOT ","HIMACHAL PRADESH ","9.0 ","20.0 ","6.4 ","7.9 ","245 ","902 ","4.0 ","16.0 ","14 ","94 ","26 ","920 ","0.52 ",12.34,,,,
"1873 ",DHARAMSHALA KANGRA D/S OF MSW DUMPING,"HIMACHAL PRADESH ","13.0 ","18.0 ","6.5 ","6.7 ","409 ","417 ","0.2 ","0.2 ","2 ","2 ","2 ","2 ","0.02 ",0.13,,,,
,SIOT,,,,,,,,,,,,,,,,,,,
"1874 ","SOLAN-D/S OF MSW DUMPING SIOT- ","HIMACHAL PRADESH ",,,"7.5 ","8.9 ","308 ","664 ","0.1 ","1.8 ","2 ","2 ","2 ","4 ","0.43 ",1.12,,,,
"1877 ","BADDI INDUSTRIAL AREA ","HIMACHAL PRADESH ","14.3 ","22.5 ","7.3 ","8.5 ","349 ","973 ","0.1 ","0.8 ","2 ","2 ","2 ","2 ","0.00 ",13.78,,,,
"1878 ","BAROTIWALA INDUSTRIAL AREA ","HIMACHAL PRADESH ","14.8 ","24.0 ","7.3 ","8.0 ","775 ","1222 ","0.1 ","0.4 ","2 ","2 ","2 ","2 ","12.67 ",14.67,,,,
"1879 ","NALAGARH INDUSTRIAL AREA ","HIMACHAL PRADESH ","15.6 ","24.0 ","7.2 ","8.0 ","445 ","1579 ","0.1 ","0.8 ","2 ","2 ","2 ","2 ","0.00 ",15.42,,,,
"1880 ","KALA AMB INDUSTRIAL AREA ","HIMACHAL PRADESH ","19.0 ","19.0 ","7.7 ","7.9 ","784 ","918 ","0.2 ","0.2 ","2 ","2 ","2 ","4 ","2.04 ",2.04,,,,
"1881 ","PAONTA SAHIB INDUSTRIAL AREA ","HIMACHAL PRADESH ","18.0 ","18.0 ","8.0 ","8.2 ","718 ","978 ","0.1 ","0.1 ","2 ","2 ","2 ","4 ","2.14 ",2.21,,,,
"1882 ","MEHATPUR INDUSTRIAL AREA ","HIMACHAL PRADESH ","13.0 ","19.0 ","7.8 ","8.1 ","901 ","1065 ","0.1 ","0.1 ",,,,,"0.00 ",0.03,,,,
"1883 ","UNA INDUSTRIAL AREA ","HIMACHAL PRADESH ","19.0 ","19.0 ","7.6 ","8.2 ","936 ","946 ","0.2 ","0.2 ",,,,,"0.00 ",0.04,,,,
"2628 ","HAND PUMP AT SHAMSHI ","HIMACHAL PRADESH ","19.0 ","20.0 ","6.1 ","8.1 ","446 ","813 ","0.0 ","0.0 ","2 ","2 ","2 ","2 ","0.00 ",0.67,,,,
"2630 ","HAND PUMP AT HAMIRPUR TOWN ","HIMACHAL PRADESH ","19.0 ","19.0 ","7.5 ","7.9 ","1075 ","1546 ","0.1 ","0.1 ",,,,,"0.02 ",0.12,,,,
"2631 ","HAND PUMP AT NADAUN TOWN ","HIMACHAL PRADESH ","18.0 ","19.0 ","7.8 ","8.2 ","926 ","967 ","0.2 ","2.0 ",,,,,"0.00 ",0.04,,,,
"2632 ","HAND PUMP AT BILASPUR TOWN ","HIMACHAL PRADESH ","18.0 ","24.0 ","7.3 ","7.9 ","580 ","1032 ","0.0 ","0.0 ","2 ","2 ","2 ","2 ","0.00 ",3.63,,,,
"2633 ","HAND PUMP AT RECONGPEO ","HIMACHAL PRADESH ",,,"7.3 ","7.3 ","364 ","364 ","0.1 ","0.1 ",,,,,"0.32 ",0.32,,,,
"2634 ","HAND PUMP AT SHIMLA ","HIMACHAL PRADESH ","13.0 ","13.0 ","7.3 ","8.1 ","253 ","355 ","0.1 ","0.4 ","2 ","2 ","2 ","2 ","0.42 ",0.59,,,,
"2635 ","HAND PUMP AT RAMPUR ","HIMACHAL PRADESH ",,,"7.3 ","7.3 ","368 ","368 ","0.1 ","0.1 ",,,,,"0.52 ",0.52,,,,
"2636 ","HAND PUMP AT KANGRA TEMPLE/ TOWN ","HIMACHAL PRADESH ","14.0 ","14.0 ","7.1 ","7.4 ","883 ","984 ","0.2 ","0.3 ","2 ","2 ","2 ","2 ","0.07 ",0.09,,,,
"2637 ","HAND PUMP AT JWALAJI TEMPLE ","HIMACHAL PRADESH ","13.0 ","13.0 ","7.3 ","8.0 ","1429 ","1430 ","0.1 ","0.1 ","2 ","2 ","2 ","2 ","0.00 ",0.09,,,,
"2638 ","HAND PUMP AT CHINTPURNI TEMPLE/ TOWN ","HIMACHAL PRADESH ","5.0 ","15.0 ","7.6 ","7.9 ","640 ","1337 ","0.1 ","0.2 ","2 ","2 ","2 ","2 ","0.00 ",0.09,,,,

,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,B.O.D.,,,,Total Coli form,,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),(mg/l),,,,(MPN/100ml),,,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"2639 ",HAND PUMP AT CHAMUNDA DEVI TEMPLE/,"HIMACHAL PRADESH ","16.0 ","18.0 ","7.8 ","8.4 ","116 ","217 ","0.1 ","0.1 ",,,,,"0.03 ",0.04,,,,
,TOWN,,,,,,,,,,,,,,,,,,,
"2640 ","HAND PUMP AT SANSARPUR TERRACE IA ","HIMACHAL PRADESH ","13.0 ","13.0 ","8.1 ","8.3 ","461 ","524 ","0.1 ","0.1 ","2 ","2 ","2 ","2 ","0.00 ",0.09,,,,
"2641 ","HAND PUMP AT CHAMBA TOWN ","HIMACHAL PRADESH ","14.3 ","14.3 ","7.6 ","7.7 ","317 ","838 ","0.1 ","0.1 ","15 ","15 ","280 ","280 ","0.00 ",0.12,,,,
"2642 ","HAND PUMP AT DALHOUSIE TOWN ","HIMACHAL PRADESH ","14.4 ","14.6 ","7.9 ","8.2 ","553 ","730 ","0.1 ","0.1 ","2 ","2 ","2 ","2 ","0.02 ",0.02,,,,
"2645 ","HAND PUMP AT NAHAN ","HIMACHAL PRADESH ","18.0 ","18.0 ","7.7 ","7.8 ","986 ","1352 ","0.1 ","0.1 ","2 ","2 ","2 ","4 ","3.37 ",6.38,,,,
"2646 ","HAND PUMP AT KALA AMB ","HIMACHAL PRADESH ","19.0 ","19.0 ","7.5 ","8.0 ","1090 ","1831 ","0.3 ","0.3 ","2 ","4 ","2 ","6 ","4.38 ",4.38,,,,
"2647 ","HAND PUMP AT TAHLIWAL IA ","HIMACHAL PRADESH ","19.0 ","19.0 ","7.8 ","8.3 ","903 ","927 ","0.1 ","0.1 ",,,,,"0.00 ",0.06,,,,
"2648 ","HAND PUMP AT KEYLONG ","HIMACHAL PRADESH ",,,"7.7 ","7.7 ","449 ","449 ","0.1 ","0.1 ","2 ","2 ","2 ","2 ","0.00 ",0.00,,,,

,,TABLE - 11: WATER QUALITY OF GROUND WATER IN JAMMU & KASHMIR – 2017,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,,B.O.D.,,,,Total Coli form,,Nitrate-N + Nitrite-,,,,
,,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),,(mg/l),,,,(MPN/100ml),,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,(MPN/100ml),,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"2759 ","DUGWELL AT GAGHWAL(KATHUA DISTT) ","JAMMU & KASHMIR ","16.0 ","26.0 ","7.0 ","7.2 ","440 ","460 ",,,,,,,"0.30 ",0.31,,,,
"2760 ","MALADHAR TALAB(POND)HATLI (KATHUA) ","JAMMU & KASHMIR ","22.0 ","26.0 ","7.6 ","8.6 ","266 ","380 ","1.4 ","14.0 ",,,,,"0.02 ",0.71,,,,
"2761 ",TUBE WELL KATHUA SICOP INDUSTRIAL AREA,"JAMMU & KASHMIR ","16.0 ","24.0 ","7.2 ","7.5 ","140 ","200 ",,,,,,,"0.01 ",0.82,,,,
,KATHUA,,,,,,,,,,,,,,,,,,,
"2762 ","R.S. PURA TEHSIL, JAMMU ","JAMMU & KASHMIR ","20.0 ","22.0 ","8.6 ","8.6 ","1140 ","1920 ","15.0 ","32.0 ",,,,,"0.20 ",0.43,,,,
"3288 ","GROUND WATER AT IQBAL PARK ","JAMMU & KASHMIR ","16.0 ","16.0 ","7.1 ","7.1 ","569 ","569 ","3.0 ","3.0 ",,,,,"0.00 ",0.00,,,,
"3290 ","GROUND WATER AT ZANAKOT (I) ","JAMMU & KASHMIR ","15.0 ","15.0 ","7.2 ","7.2 ","668 ","668 ","3.5 ","3.5 ",,,,,"0.00 ",0.00,,,,
"3291 ","GROUND WATER AT ZANAKOT (II) ","JAMMU & KASHMIR ","15.0 ","15.0 ","7.2 ","7.2 ","679 ","679 ","4.6 ","4.6 ",,,,,"0.00 ",0.00,,,,
"3292 ","GROUND WATER AT SADAKADAL ","JAMMU & KASHMIR ","18.0 ","18.0 ","7.3 ","7.3 ","917 ","917 ","5.0 ","5.0 ",,,,,"0.00 ",0.00,,,,
,,TABLE - 12: WATER QUALITY OF GROUND WATER IN KARNATAKA – 2017,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,,B.O.D.,,,Total Coli form,,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),,(mg/l),,,(MPN/100ml),,,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"3564 ",BOREWELL WATER NEAR MANGALIJYOTHI,"KARNATAKA ","27.0 ","29.0 ","6.7 ","7.7 ","128 ","302 ","1.0 ","37.0 ","2 ","11 ","2 ","60 ","0.08 ",2.40,,,,
,SCHOOL MSW SITE VAMMANJOOR,,,,,,,,,,,,,,,,,,,

,,TABLE - 13: WATER QUALITY OF GROUND WATER IN KERALA – 2017,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,B.O.D.,,,,,Total Coli form,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),(mg/l),,,,,(MPN/100ml),,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"19 ","WELL AT ELOOR, KERALA ","KERALA ","27.0 ","27.8 ","5.7 ","5.8 ","100 ","135 ","1.0 ","1.4 ","100 ","350 ","1500 ","4800 ","0.54 ",1.48,,,,
"22 ","WELL AT CHUNGAPALLY, KERALA ","KERALA ","28.0 ","28.0 ","6.5 ","8.0 ","130 ","141 ","0.5 ","1.1 ","30 ","280 ","40 ","350 ","0.00 ",2.50,,,,
"35 ","WELL AT PUNALUR, KERALA ","KERALA ","24.0 ","27.5 ","6.3 ","6.8 ","231 ","240 ","1.0 ","2.2 ","10 ","40 ","40 ","120 ","0.12 ",0.89,,,,
"1581 ","PAPPANAMKODE, THIRUVANANTHAPURAM,","KERALA ","30.0 ","33.0 ","6.0 ","6.3 ","500 ","580 ","0.6 ","1.2 ","65 ","80 ","120 ","125 ","0.00 ",0.00,,,,
,KERALA,,,,,,,,,,,,,,,,,,,
"1582 ","NEDUMANGAD, THIRUVANANTHAPURAM,","KERALA ","30.0 ","33.0 ","6.3 ","7.0 ","200 ","500 ","0.6 ","2.0 ","32 ","80 ","81 ","120 ","0.00 ",0.00,,,,
,KERALA,,,,,,,,,,,,,,,,,,,
"1583 ","KUNDARA, KOLLAM DISTT. , KERALA ","KERALA ","23.0 ","27.5 ","6.8 ","6.8 ","148 ","210 ","0.8 ","0.8 ","10 ","10 ","30 ","40 ","0.10 ",0.68,,,,
"1584 ","CHERTHALA, ALLEPPY, KERALA ","KERALA ","29.0 ","29.0 ","7.3 ","7.8 ","248 ","428 ","1.2 ","3.0 ","0 ","200 ","2 ","400 ","0.08 ",0.15,,,,
"1585 ","VYTTILA, ERNAKULAM DISTT. , KERALA ","KERALA ","28.0 ","30.1 ","7.1 ","7.4 ","315 ","560 ","2.3 ","2.4 ","700 ","1000 ","2800 ","4900 ","0.35 ",5.90,,,,
"1586 ","EDAYAR ERNAKULAM DISTT., KERALA ","KERALA ","27.0 ","27.9 ","5.6 ","5.8 ","158 ","172 ","1.3 ","3.0 ","12 ","20 ","31 ","270 ","0.53 ",0.82,,,,
"1587 ","KALAMASSERY ERNAKULAM DISTT. , KERALA ","KERALA ","27.0 ","28.0 ","5.6 ","6.2 ","294 ","327 ","1.4 ","3.0 ","20 ","350 ","79 ","540 ","0.57 ",6.46,,,,
"1588 ","PUNKUNNAM TRISSUR DISTT. , KERALA ","KERALA ","30.0 ","30.0 ","7.2 ","8.2 ","299 ","360 ","0.3 ","0.7 ","20 ","220 ","190 ","350 ","2.10 ",3.10,,,,
"1589 ","MALAPURAM , KERALA ","KERALA ","30.5 ","31.5 ","7.5 ","7.8 ","260 ","335 ","0.9 ","2.1 ","28 ","32 ","56 ","68 ","0.22 ",5.30,,,,
"1590 ","MAVOOR, KOZHIKKODE DISTT. , KERALA ","KERALA ","27.0 ","29.0 ","6.6 ","7.9 ","83 ","126 ","0.5 ","0.5 ","52 ","100 ","58 ","190 ","2.40 ",3.00,,,,
"1591 ","KANNUR (MUNICIPALITY) KANNUR DISTTM ,","KERALA ","27.0 ","27.0 ","3.9 ","5.4 ","98 ","100 ","0.8 ","1.2 ","12 ","480 ","750 ","2570 ","1.99 ",3.91,,,,
,KERALA,,,,,,,,,,,,,,,,,,,
"1592 ","PAYYANNUR, KANNUR DISTT. , KERALA ","KERALA ","28.0 ","29.0 ","5.6 ","6.7 ","272 ","340 ","0.4 ","1.3 ","0 ","350 ","2 ","550 ","1.87 ",5.86,,,,
"2308 ","FATHIMAPURAM (CHANGANASSERY) ","KERALA ","27.0 ","28.0 ","6.2 ","6.2 ","142 ","213 ","0.1 ","0.3 ","200 ","400 ","1000 ","1100 ","1.07 ",5.22,,,,
"2309 ","KAROOR (PALA) ","KERALA ","27.0 ","27.5 ","5.6 ","6.2 ","56 ","84 ","0.2 ","1.2 ","0 ","800 ","100 ","2000 ","0.05 ",3.81,,,,
"2310 ","VAIKOM ","KERALA ","28.0 ","29.0 ","6.5 ","7.9 ","202 ","204 ","0.4 ","3.5 ","0 ","0 ","2 ","2 ","2.08 ",3.13,,,,
"2311 ","VADAVATHOOR (KOTTAYAM) ","KERALA ","27.0 ","28.0 ","5.8 ","5.9 ","103 ","224 ","0.3 ","3.2 ","200 ","400 ","800 ","1000 ","1.11 ",3.54,,,,
"2313 ","SARVODAPURAM, ALAPPUZHA ","KERALA ","29.0 ","29.0 ","7.2 ","7.7 ","450 ","750 ","0.9 ","2.1 ","0 ","300 ","2 ","540 ","0.09 ",0.15,,,,
"2314 ","KUREEPUZHA (KOLLAM) ","KERALA ","24.0 ","28.0 ","6.3 ","7.6 ","158 ","269 ","1.3 ","2.7 ","60 ","120 ","150 ","380 ","0.09 ",0.92,,,,
"2315 ","K.M.M.L. (KOLLAM) ","KERALA ","24.0 ","27.5 ","8.0 ","8.1 ","380 ","600 ","1.1 ","3.4 ","30 ","160 ","80 ","500 ","0.02 ",1.10,,,,
"2316 ","CHELLORA TRENCHING GROUND (KANNUR) ","KERALA ","27.0 ","28.0 ","3.7 ","5.7 ","36 ","183 ","1.2 ","1.3 ","12 ","480 ","130 ","540 ","0.03 ",1.46,,,,
"2317 ",PUNNALPETTIPPALAM (TELLICHERRY,"KERALA ","27.0 ","28.0 ","5.6 ","6.1 ","100 ","411 ","0.2 ","1.3 ","72 ","90 ","130 ","820 ","0.24 ",13.09,,,,
,MUNICIPALITY,,,,,,,,,,,,,,,,,,,
"2320 ","MANJERI ","KERALA ","30.0 ","31.5 ","6.5 ","7.2 ","170 ","207 ","2.7 ","4.5 ","20 ","24 ","38 ","48 ","0.15 ",1.80,,,,
"2321 ","LALOOR (THRISSUR) ","KERALA ","29.0 ","30.0 ","6.3 ","7.4 ","101 ","252 ","1.1 ","1.5 ","180 ","200 ","320 ","600 ","1.40 ",4.30,,,,
"2322 ","OLLUR (THRISSUR) ","KERALA ","30.0 ","30.0 ","5.5 ","6.6 ","227 ","290 ","0.5 ","2.6 ","10 ","120 ","280 ","450 ","3.00 ",5.80,,,,

,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,B.O.D.,,,,,Total Coli form,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),(mg/l),,,,,(MPN/100ml),,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"2323 ",BRAHMAPURAM M.S.W. DUMPARK,"KERALA ","26.0 ","27.1 ","6.1 ","6.2 ","275 ","300 ","1.5 ","3.2 ","200 ","540 ","1300 ","2200 ","0.58 ",2.04,,,,
,(ERNAKULAM),,,,,,,,,,,,,,,,,,,
"2324 ","HAZARDOUS WASTE DUMP (AMBALAMUGHAL) ","KERALA ","29.8 ","31.0 ","6.0 ","6.7 ","135 ","215 ","1.3 ","1.4 ","0 ","40 ","12 ","790 ","0.40 ",5.31,,,,
"2327 ","KARUKAMANI ","KERALA ","29.0 ","29.0 ","7.6 ","8.0 ","780 ","795 ","0.8 ","2.4 ","278 ","290 ","410 ","420 ","0.00 ",0.70,,,,
"3463 ","WELL AT VELLIPARAMBA, KOZHEKODE ","KERALA ","27.0 ","27.0 ","6.7 ","7.5 ","120 ","127 ","0.5 ","1.0 ","30 ","730 ","38 ","1400 ","0.73 ",2.10,,,,
"3472 ","WELL OF TEMPLE PARASSINIKADAVU, KANNUR ","KERALA ","27.0 ","27.0 ","7.1 ","7.1 ","575 ","968 ","0.5 ","2.7 ","32 ","250 ","320 ","450 ","2.15 ",2.70,,,,
"3474 ","WELL AT PAYANOOR, KANNUR ","KERALA ","27.0 ","28.0 ","6.8 ","7.1 ","190 ","245 ","0.3 ","0.5 ","172 ","250 ","320 ","670 ","0.80 ",1.73,,,,
"3475 ","WELL AT KARIMBAM, KANNUR ","KERALA ","26.0 ","27.0 ","4.2 ","6.3 ","53 ","153 ","0.9 ","1.3 ","4 ","70 ","40 ","80 ","1.05 ",6.08,,,,

TABLE - 14: WATER QUALITY OF GROUND WATER IN LAKSHADWEEP – 2017,,,,,,,,,,,,,,,,,,,,
,,,,,,,Conductivity,,,B.O.D.,,,Faecal Coli form,,,Total Coli form,,Nitrate-N + Nitrite-N,,
,"Temperature ⁰C ",,,"pH ",,,,,,,,,,,,,,,,
Station,,,,,,,(μmhos/cm),,,(mg/l),,,(MPN/100ml),,,(MPN/100ml),,,(mg/l),
Station Name State Name,,,,,,,,,,,,,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
"min ","max ","mean ","min ","max ","mean ","min ","max ","mean ","min ","max ","mean ","min ","max ","mean ","min ","max ","mean ","min ","max ",mean
"1402 WELL NEAR PWD ADJACENT TOLAKSHADWEEP 30.3 ","30.6 ","30.5 ","7.0 ","7.4 ","7.2 ","939 ","1232 ",1086,,,,,,,,,,,,
CHAKIKILUM IN KAVARATTI,,,,,,,,,,,,,,,,,,,,
"1593 WELL NEAR J.B SCHOOL LAKSHADWEEP 30.0 ","30.8 ","30.4 ","6.9 ","7.4 ","7.2 ","1199 ","1326 ",1263,,,,,,,,,,,,
"1594 WELL NEAR OTTAVATHIL PALLI LAKSHADWEEP 29.7 ","31.0 ","30.4 ","7.0 ","7.1 ","7.1 ","2646 ","3200 ",2923,,,,,,,,,,,,
"1595 WELL NEAR CHEKKILLAM HOUSE LAKSHADWEEP 30.6 ","30.8 ","30.7 ","7.0 ","7.5 ","7.3 ","939 ","998 ",969,,,,,,,,,,,,
"1596 WELL C/O KADAT PALLI LAKSHADWEEP 29.7 ","30.5 ","30.1 ","7.0 ","7.1 ","7.1 ","1893 ","3380 ",2637,,,,,,,,,,,,
"1597 WELL NEAR BADER PALLI LAKSHADWEEP 29.9 ","31.0 ","30.5 ","7.1 ","7.5 ","7.3 ","679 ","689 ",684,,,,,,,,,,,,
"1598 WELL C/O PUTHIYA PALLI LAKSHADWEEP 29.8 ","31.2 ","30.5 ","7.2 ","7.6 ","7.4 ","585 ","755 ",670,,,,,,,,,,,,
"1599 WELL C/O PURATHA PALLI LAKSHADWEEP 29.9 ","31.0 ","30.5 ","7.1 ","7.4 ","7.3 ","720 ","1052 ",886,,,,,,,,,,,,
"1600 WELL C/O ANDAM PALLI LAKSHADWEEP 30.4 ","31.1 ","30.8 ","7.1 ","7.4 ","7.2 ","863 ","1018 ",941,,,,,,,,,,,,
"1601 WELL C/O CIRCUIT HOUSE LAKSHADWEEP 29.4 ","30.5 ","30.0 ","7.1 ","7.2 ","7.1 ","1851 ","3100 ",2476,,,,,,,,,,,,
"1602 WELL C/O GOVT. PRESS, LAKSHADWEEP 29.2 ","30.4 ","29.8 ","7.1 ","7.2 ","7.2 ","1557 ","1796 ",1677,,,,,,,,,,,,
"1603 WELL C/O OLD POLICE BARRACKS, LAKSHADWEEP 29.7 ","31.1 ","30.4 ","6.9 ","7.2 ","7.1 ","2070 ","7050 ",4560,,,,,,,,,,,,
"1604 WELL C/O MPSAF QUARTER LAKSHADWEEP 30.4 ","31.5 ","31.0 ","6.8 ","7.0 ","6.9 ","5087 ","7750 ",6419,,,,,,,,,,,,
"1605 WELL NEAR HALIPAD LAKSHADWEEP 29.8 ","31.2 ","30.5 ","7.1 ","7.4 ","7.3 ","1584 ","2200 ",1892,,,,,,,,,,,,
"1606 PUBLIC WELL OPPOSITELAKSHADWEEP 30.4 ","31.4 ","30.9 ","7.2 ","7.6 ","7.4 ","658 ","877 ",768,,,,,,,,,,,,
"S.B.SCHOOL, LAKSHDWEEP",,,,,,,,,,,,,,,,,,,,

,,TABLE - 15: WATER QUALITY OF GROUND WATER IN MADHYA PRADESH – 2017,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Faecal Coli,,,,,,,,,
,,,Temperature,,,,Conductivity,,,B.O.D.,,,Total Coli form,,,Nitrate-N +,,,,
,,,,,,"pH ",,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
