# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

,,Water Quality Data of Ground Water in Andhra Pradesh Monitored under NWMP-2024,,,,,,,,,,,,,,,,,,,,,
,,,Temperature,,,,,Conductivity,,,,NitrateN +,Fecal Coliform,,Total Coliform,,,Total Dissolved,,Fluoride,,,
,,,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,,,Arsenic (mg/L),
,,,"(°C) ",,,,,(μmho/cm),,,NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,,
"STN Code ","Monitoring Location ",State Name,,,,,,,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,
"BIS IS 10500 : 2012 Drinking Water -Specification ",,,"- ",,,"6.5-8.5 ","- ",,"- ",,,"< 45 mg/L ","- ",,"- ",,,< 2000 mg/L,"< 1.5 mg/L ",,,< 0.05 mg/L,
,"GAJADHARPURA, JAIPUR ",,,,,,,,,,,,,,,,,,,,,,
,BORE WELL NEAR MSW SITE/ KANOTA,,,,,,,,,,,,,,,,,,,,,,
"4166 ",,"RAJASTHAN ","24 ","31 ","7.65 ","8.16 ","2150 ","2800 ","6.13 ","7.92 ","2 ","4 ","6 ","8.2 ","1104 ","1609 ","1.28 ","1.78 ","0.00049 ",0.00049,,,
,"DAM, JAIPUR ",,,,,,,,,,,,,,,,,,,,,,
,"HAND PUMP AT VILLAGE MANGROP,",,,,,,,,,,,,,,,,,,,,,,
"4169 ",,"RAJASTHAN ","23.5 ","23.6 ","7.3 ","7.5 ","1027 ","1362 ","0.92 ","0.95 ","2 ","4.5 ","6.8 ","6.8 ","732 ","885 ","0.78 ",0.94,,,,,
,"BHILWARA ",,,,,,,,,,,,,,,,,,,,,,
,"HAND PUMP AT VILLAGE ATOON,",,,,,,,,,,,,,,,,,,,,,,
"4170 ",,"RAJASTHAN ","24 ","24 ","7.5 ","8.1 ","1231 ","1572 ","1.92 ","3.92 ","1.8 ","3.6 ","6.1 ","6.1 ","800 ","1023 ","0.69 ",1.13,,,,,
,"BHILWARA ",,,,,,,,,,,,,,,,,,,,,,
,HAND PUMP NEAR RIICO INUSTRIAL,,,,,,,,,,,,,,,,,,,,,,
4176,"AREA, AAJOLIYON KA KHERA, GANGRAR,","RAJASTHAN ","23 ","28 ","7.44 ","7.46 ","667 ","667 ","1.75 ","2.26 ","4.5 ","9.3 ","21 ","34 ","467 ","467 ","2.56 ",3.24,,,,,
,CHITTORGARH,,,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF JYOTI UCHCH MADHYMIC,,,,,,,,,,,,,,,,,,,,,,
4180,"VIDHYALAYA, NAYAGAON, RAMPUR","RAJASTHAN ","30 ","30 ","8.27 ","8.27 ","1545 ","1545 ","2.82 ","2.82 ","3 ","3 ","11 ","11 ","762 ","762 ","0.82 ",0.82,,,,,
,"MUNDANA, BHIWADI",,,,,,,,,,,,,,,,,,,,,,
,"BOREWELL IN THE HOUSE AKRAM KHAN,",,,,,,,,,,,,,,,,,,,,,,
4181,"AMLAKI, KAHARANI INDUSTRIAL","RAJASTHAN ","26 ","29 ","6.97 ","8.21 ","2170 ","2647 ","3.05 ","3.09 ","4 ","4 ","9 ","9 ","1069 ","1371 ","0.82 ",0.85,,,,,
,"AREA,BHIWADI,TEHSIL- TIJARA, ALWAR",,,,,,,,,,,,,,,,,,,,,,
,"BOREWELL AT STAR HOSPITAL, INFRONT",,,,,,,,,,,,,,,,,,,,,,
"4183 ",,"RAJASTHAN ","27 ","28 ","7.37 ","8.46 ","1760 ","2072 ","1.86 ","2.67 ","3 ","3 ","9 ","9 ","872 ","1014 ","0.66 ",0.77,,,,,
,"OF STP, BHIWADI, TIJARA, ALWAR ",,,,,,,,,,,,,,,,,,,,,,
,"BOREWELL IN CETP PREMISES,NEAR BUS",,,,,,,,,,,,,,,,,,,,,,
"4184 ",,"RAJASTHAN ","28 ","29 ","7.33 ","8.22 ","1955 ","2107 ","2.76 ","3.09 ","3 ","3 ","11 ","11 ","956 ","1017 ","0.85 ",0.88,,,,,
,"STAND BHIWADI, TIJARA, ALWAR ",,,,,,,,,,,,,,,,,,,,,,
,HANDPUMP IN FRONT OF URBAN,,,,,,,,,,,,,,,,,,,,,,
4759,"IMPROVEMENT TRUST, CIVIL LINES,","RAJASTHAN ","23 ","23 ","7.3 ","7.3 ","2080 ","2080 ","8.63 ","8.63 ","4 ","4 ","9.1 ","9.1 ","1350 ","1350 ","0.93 ",0.93,,,,,
,AJMER,,,,,,,,,,,,,,,,,,,,,,
,HANDPUMP WITHIN PREMISES OF,,,,,,,,,,,,,,,,,,,,,,
,"NAGAR PARISHAD OFFICE, OLD CITY",,,,,,,,,,,,,,,,,,,,,,
4760,,"RAJASTHAN ","23 ","29 ","7.1 ","7.3 ","2160 ","2740 ","7.05 ","7.52 ","1.8 ","4 ","4 ","6.8 ","1405 ","1781 ","0.71 ",0.98,,,,,
,"ROAD, DESHWALI MOHALLA,",,,,,,,,,,,,,,,,,,,,,,
,KRISHANGARH,,,,,,,,,,,,,,,,,,,,,,

,,,Temperature,,,,,Conductivity,,NitrateN +,Fecal Coliform,,Total Coliform,,,Total Dissolved,,Fluoride,,,,,
,,,,,,"pH ",,"BOD (mg/L) ",,,,,,,,,,,,Arsenic (mg/L),,,
,,,"(°C) ",,,,,(μmho/cm),NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,,,,
"STN Code ","Monitoring Location ",State Name,,,,,,,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max Min Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,,,
"BIS IS 10500 : 2012 Drinking Water -Specification ",,,"- ",,,"6.5-8.5 ","- ","- ",,"< 45 mg/L ","- ",,"- ",,,< 2000 mg/L,"< 1.5 mg/L ",,,< 0.05 mg/L,,,
,TUBE WELL OF M/S BALOTRA WATER,,,,,,,,,,,,,,,,,,,,,,
,POLLUTION CONTROL AND RESEARCH,,,,,,,,,,,,,,,,,,,,,,
4761,,"RAJASTHAN ","31 ","32 ","6.98 ","6.99 ","57597 ","66910 ","4.64 ","5.14 ","1.8 ","1.8 ","7 ","11 ","38590 ","44830 ","1.21 ",1.47,,,,,
,"FOUNDATION TRUST (CETP) KHED ROAD,",,,,,,,,,,,,,,,,,,,,,,
,"BALOTRA, BARMER, RAJASTHAN",,,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF SHRI PEMARAM,,,,,,,,,,,,,,,,,,,,,,
4763,"MALI/DHUDARAM MALI, BITHUJA,","RAJASTHAN ","30 ","30 ","7.09 ","7.48 ","10865 ","12776 ","5.91 ","6.33 ","1.8 ","1.8 ","9 ","13 ","7280 ","8560 ","1.02 ",1.2,,,,,
,"BALOTRA, BARMER, RAJASTHAN",,,,,,,,,,,,,,,,,,,,,,
,"M/S ABHISHEK KOTHARI, NAKODA ROAD",,,,,,,,,,,,,,,,,,,,,,
4764,"MEWA NAGAR, JASOL, PACHPADRA,","RAJASTHAN ","34 ","34 ","6.74 ","6.93 ","4268 ","5090 ","3.43 ","3.6 ","1.8 ","1.8 ","2 ","5 ","2860 ","3410 ","0.88 ",1.12,,,,,
,"BARMER, RAJASTHAN",,,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF AJANTA TEXTILES NAKODA,,,,,,,,,,,,,,,,,,,,,,
"4765 ",,"RAJASTHAN ","30 ","31 ","7.03 ","7.46 ","28910 ","31522 ","8.14 ","9.12 ","1.8 ","1.8 ","5 ","9 ","19370 ","21120 ","0.64 ",0.78,,,,,
,"ROAD, JASOL, BARMER, RAJASTHAN ",,,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF AMRITLAL S/O BACHARAJ,,,,,,,,,,,,,,,,,,,,,,
4766,"& JOINT KRISHI FORM KH. NO. 66/15,","RAJASTHAN ","32 ","35 ","7.42 ","7.54 ","15672 ","15672 ","6.24 ","7.03 ","1.8 ","1.8 ","4 ","9 ","9540 ","10500 ","0.64 ",0.71,,,,,
,"BITHUJA, BARMER, RAJASTHAN",,,,,,,,,,,,,,,,,,,,,,
,OPENWELL OF SHRI ISHWAR SINGH MALI,,,,,,,,,,,,,,,,,,,,,,
4768,"S/O BHURJI MALI, DHANNA KI DHANI","RAJASTHAN ","26 ","30 ","7.14 ","7.25 ","11731 ","12645 ","6.1 ","6.25 ","1.8 ","1.8 ","2 ","7 ","7860 ","8470 ","1.58 ",1.71,,,,,
,"BILASAR, BARMER",,,,,,,,,,,,,,,,,,,,,,
,"RIICO TUBWELL NO. 1, LOCATED NEAR",,,,,,,,,,,,,,,,,,,,,,
,GANPATI TUBES & FABRICATION (P) LTD,,,,,,,,,,,,,,,,,,,,,,
4774,"SP-A-53(A), RIA, BHIWADI, OPPOSITE TO","RAJASTHAN ","28 ","29 ","7.8 ","8.06 ","1498 ","1502 ","1.78 ","2.22 ","3 ","3 ","11 ","11 ","734 ","756 ","0.4 ",0.66,,,,,
,"WHEEL'O CITY AT T-POINT, TEHSIL-",,,,,,,,,,,,,,,,,,,,,,
,TIJARA,,,,,,,,,,,,,,,,,,,,,,
,RIICO TUBEWELL NO. 3 LOCATED ON,,,,,,,,,,,,,,,,,,,,,,
,ROAD SIDE CLOSE TO INDAG RUBBER,,,,,,,,,,,,,,,,,,,,,,
4775,"AND OPPOSITE TO HONDA SHOWROOM,","RAJASTHAN ","28 ","30 ","7.05 ","8.1 ","1227 ","1505 ","1.86 ","2.08 ","4 ","4 ","11 ","11 ","739 ","861 ","0.82 ",0.98,,,,,
,"NEELAM CHOWK, BHIWADI, TEHSIL-",,,,,,,,,,,,,,,,,,,,,,
,TIJARA,,,,,,,,,,,,,,,,,,,,,,
,"RIICO TUBEWELL NO. 31, LOCATED NEAR",,,,,,,,,,,,,,,,,,,,,,
,"BKL LIFESTYLE, PLOT NO. 1228, RIA,",,,,,,,,,,,,,,,,,,,,,,
4777,,"RAJASTHAN ","30 ","30 ","6.89 ","8.18 ","1288 ","1506 ","1.68 ","1.78 ","4 ","4 ","9 ","9 ","625 ","779 ","1.2 ",1.3,,,,,
,"BHIWADI, OPP. TO ACRO PAINTS-II,",,,,,,,,,,,,,,,,,,,,,,
,TIJARA,,,,,,,,,,,,,,,,,,,,,,
,"RIICO TUBEWELL NO. 34, LOCATED ON",,,,,,,,,,,,,,,,,,,,,,
,"ROAD SIDE OF 220 KVA POWER STATION,",,,,,,,,,,,,,,,,,,,,,,
4778,,"RAJASTHAN ","28 ","29 ","8.11 ","8.43 ","1374 ","1500 ","1.68 ","1.78 ","3 ","3 ","9 ","9 ","707 ","735 ","0.4 ",0.66,,,,,
,"CLOSE TO BKT(ESI HOSPITAL), RAMPUR",,,,,,,,,,,,,,,,,,,,,,
,"MUNDANA RIS BHIWADI, TIJARA,",,,,,,,,,,,,,,,,,,,,,,
,BOREWELL OF VKIA RECREATIONAL CLUB,,,,,,,,,,,,,,,,,,,,,,
"4779 ",,"RAJASTHAN ","25 ","31 ","7.68 ","8.21 ","1142 ","2710 ","11.92 ","13.22 ","5.5 ","6.1 ","9.2 ","10 ","778 ","1698 ","0.2 ","0.2 ","0.00049 ",0.00049,,,
,"JAIPUR ",,,,,,,,,,,,,,,,,,,,,,
,"OFFICE OF ASSISTANT ENGINEER, JAIPUR,",,,,,,,,,,,,,,,,,,,,,,
4782,"VIDHUT VITRAN NIGAM LTD, RIICO IND.","RAJASTHAN ","26 ","26 ","8.61 ","8.72 ","4130 ","4290 ","7.34 ","8.52 ","2 ","3.7 ","5.6 ","6.1 ","2473 ","2604 ","5.83 ","7.4 ","0.00049 ",0.00049,,,
,"AREA, BAGRU, TEHSIL-SANGANER,",,,,,,,,,,,,,,,,,,,,,,

,,,Temperature,,,,Conductivity,,,NitrateN +,Fecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,,,,,
,,,,,,"pH ",,"BOD (mg/L) ",,,,,,,,,,,,Arsenic (mg/L),,,
,,,"(°C) ",,,,,(μmho/cm),NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,,,,
"STN Code ","Monitoring Location ",State Name,,,,,,,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max Min Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,,,
"BIS IS 10500 : 2012 Drinking Water -Specification ",,,"- ",,,"6.5-8.5 ","- ","- ",,"< 45 mg/L ","- ",,"- ",,,< 2000 mg/L,"< 1.5 mg/L ",,,< 0.05 mg/L,,,
,"JHALANA FOREST PARK, NEAR MALVIYA",,,,,,,,,,,,,,,,,,,,,,
4783,"NAGAR IND. AREA, MALVIYA NAGAR","RAJASTHAN ","26 ","27 ","8.15 ","8.48 ","770 ","945 ","1.45 ","1.62 ","3.5 ","4 ","5.6 ","6.1 ","466 ","574 ","0.23 ","0.3 ","0.00049 ",0.00049,,,
,JAIPUR,,,,,,,,,,,,,,,,,,,,,,
,"WELL OF SHRI HAZARI SINGH GEHLOT,",,,,,,,,,,,,,,,,,,,,,,
4784,"NEAR PATWAR BHAWAN, SALAWAS","RAJASTHAN ","26.7 ","31 ","7.24 ","8.17 ","2806 ","6597 1 1 ","10.22 ","12.62 ",,,"4 ","5 ","1880 ","4420 ","0.44 ",2.07,,,,,
,JODHPUR,,,,,,,,,,,,,,,,,,,,,,
,"WELL OF SHRI TILARAM, NANDWAN,",,,,,,,,,,,,,,,,,,,,,,
"4785 ",,"RAJASTHAN ","28 ","29 ","7.01 ","7.05 ","6255 ","9447 1 1 ","28.27 ","31.22 ",,,"7 ","11 ","4190 ","6330 ","5.17 ",10.3,,,,,
,"JODHPUR ",,,,,,,,,,,,,,,,,,,,,,
,"WELL OF SHRI DEVARAM, HEER KHERA,",,,,,,,,,,,,,,,,,,,,,,
"4786 ",,"RAJASTHAN ","28 ","29 ","6.9 ","7.69 ","10104 ","12492 1 1 ","14.54 ","18.32 ",,,"5 ","9 ","6770 ","8370 ","1.88 ",5.15,,,,,
,"JODHPUR ",,,,,,,,,,,,,,,,,,,,,,
,"WELL OF SHRI DALARAM, AHEER KHERA,",,,,,,,,,,,,,,,,,,,,,,
"4787 ",,"RAJASTHAN ","26.1 ","30 ","7.25 ","7.37 ","4224 ","5985 1 1 ","12.59 ","15.02 ",,,"7 ","13 ","2830 ","4010 ","3.61 ",10.2,,,,,
,"JODHPUR ",,,,,,,,,,,,,,,,,,,,,,
,"WELL OF SHRI MAGARAM, NANDWAN,",,,,,,,,,,,,,,,,,,,,,,
"4788 ",,"RAJASTHAN ","28.7 ","29 ","7.04 ","7.26 ","13792 ","14208 1 1 ","9.29 ","11.62 ",,,"9 ","11 ","9240 ","9520 ","3.01 ",14.8,,,,,
,"JODHPUR ",,,,,,,,,,,,,,,,,,,,,,
,"WELL OF SHRI BHAGARAM BHATIA,",,,,,,,,,,,,,,,,,,,,,,
4789,"SALAWAS-JODHPUR ROAD, SALAWAS,","RAJASTHAN ","28.1 ","29 ","7.25 ","7.33 ","8269 ","9880 1 1 ","19.22 ","21.22 ",,,"11 ","14 ","5540 ","6620 ","4.86 ",6.22,,,,,
,JODHPUR,,,,,,,,,,,,,,,,,,,,,,
,HANDPUMP NEAR M/S CHAMBLE,,,,,,,,,,,,,,,,,,,,,,
"4791 ",,"RAJASTHAN ","24 ","27 ","7.9 ","7.9 ","464 ","630 ","1.32 ","1.32 ","1.8 ","3.6 ","12 ","12 ","306 ","409 ","0.41 ",0.51,,,,,
,"FERTILIZER & CHEMICALS, GADEPAN ",,,,,,,,,,,,,,,,,,,,,,
,HANDPUMP NEAR M/S RAJASTHAN,,,,,,,,,,,,,,,,,,,,,,
"4792 ",,"RAJASTHAN ","27 ","29 ","7.5 ","7.6 ","2080 ","2920 ","4.87 ","7.33 ","4 ","4 ","8.2 ","9.1 ","1352 ","1900 ","0.39 ",0.53,,,,,
,"TEXTILE MILLS, BHAWANI MANDI ",,,,,,,,,,,,,,,,,,,,,,
,"PUBLIC TUBEWELL, VILLAGE-NANI, TEHSIL-",,,,,,,,,,,,,,,,,,,,,,
"4793 ",,"RAJASTHAN ","28 ","28 ","7.41 ","7.47 ","1560 ","1693 ","6.62 ","8.04 ","1.8 ","6.8 ","3.7 ","9.1 ","947 ","998 ","0.32 ","0.36 ","0.00049 ",0.00049,,,
,"SIKAR,DIST-SIKAR ",,,,,,,,,,,,,,,,,,,,,,
,"TUBEWELL OF HARIPRASAD PANNALAL,",,,,,,,,,,,,,,,,,,,,,,
"4794 ",,"RAJASTHAN ","26 ","28 ","7.61 ","8.6 ","812 ","1038 ","6.62 ","8.83 ","1.8 ","6.1 ","4 ","8.3 ","616 ","869 ","0.83 ","0.92 ","0.00049 ",0.00049,,,
,"BADA TALAB, VILL-NANI, TEHSIL-SIKAR ",,,,,,,,,,,,,,,,,,,,,,
,"OPEN WELL OF SARAS DAIRY, VILAS, NH-",,,,,,,,,,,,,,,,,,,,,,
"4796 ",,"RAJASTHAN ","25 ","25 ","7.8 ","7.8 ","1571 ","1658 ","3.88 ","4.18 ","9.1 ","9.1 ","26 ","26 ","1099 ","1160 ","0.39 ",0.59,,,,,
,"08, UDAIPUR ",,,,,,,,,,,,,,,,,,,,,,
,"BOREWELL NEAR MAIN GATE, CITY",,,,,,,,,,,,,,,,,,,,,,
4797,"PALACE, NEAR SHEETLA MATA TEMPLE,","RAJASTHAN ","26 ","26 ","7.89 ","7.89 ","1449 ","1534 ","4.26 ","4.98 ","8.3 ","8.3 ","14 ","14 ","1014 ","1073 ","0.63 ",0.76,,,,,
,UDAIPUR,,,,,,,,,,,,,,,,,,,,,,
,"BOREWELL OF BSNL OFFICE, SECTOR-03,",,,,,,,,,,,,,,,,,,,,,,
"4798 ",,"RAJASTHAN ","25 ","25 ","8.3 ","8.3 ","1318 ","1318 ","1.95 ","2.74 ","8.3 ","8.3 ","26 ","26 ","673 ","922 ","0.81 ",0.89,,,,,
,"HIRAN MARG, UDAIPUR ",,,,,,,,,,,,,,,,,,,,,,
"4799 ","DISTRICT COLLECTOR, BARAN ","RAJASTHAN ","29 ","30 ","7.2 ","7.3 ","1803 ","2090 ","4.52 ","5.42 ","4 ","6.8 ","6.8 ","11 ","1172 ","1356 ","0.34 ",0.38,,,,,
"4800 ","DISTRICT COLLECTOR, CHURU ","RAJASTHAN ","27 ","35 ","7.48 ","7.69 ","3750 ","4110 ","12.12 ","17.92 ","3.7 ","6 ","6.8 ","8.2 ","2212 ","2610 ","0.76 ","1.46 ","0.00049 ",0.00049,,,
"4801 ","DISTRICT COLLECTOR, DAUSA ","RAJASTHAN ","26 ","36 ","8 ","8.3 ","2820 ","5290 ","9.22 ","20.5 ","4 ","6.1 ","10 ","12 ","1699 ","3596 ","1.35 ","1.37 ","0.00049 ",0.00049,,,
"4802 ","DISTRICT COLLECTOR, KARAULI ","RAJASTHAN ","31 ","34 ","7.1 ","7.87 ","1907 ","1993 ","1.23 ","4.52 ","4 ","4 ","7 ","9.1 ","1239.55 ","1295 ","0.27 ",0.7,,,,,
,"SHAHID CAPT, CHANDRA CHOUDHARY",,,,,,,,,,,,,,,,,,,,,,
"4803 ",,"RAJASTHAN ","26.4 ","29.9 ","7.49 ","7.84 ","4892 ","5230 ","5.05 ","20.52 ","3.6 ","4.1 ","5.6 ","6.8 ","3310 ","3318 ","0.55 ","0.67 ","0.00049 ",0.00049,,,
,"PARK, BIKANER ",,,,,,,,,,,,,,,,,,,,,,
,"SHRI BABUAL SOPATRA, SHEKHO KI",,,,,,,,,,,,,,,,,,,,,,
"4806 ",,"RAJASTHAN ","26.9 ","28.8 ","7.81 ","8.48 ","6627 ","6656 1 2 ","2.34 ","2.48 ","1.8 ","1.8 ","5 ","7 ","4440 ","4460 ","1.26 ",1.32,,,,,
,"DDHANI PALI ",,,,,,,,,,,,,,,,,,,,,,
,"SHRI MUKESH RAJPUROHIT, INFORNT OF",,,,,,,,,,,,,,,,,,,,,,
,"GS-197-A, PUNAYATA INDUSTRY ROAD,",,,,,,,,,,,,,,,,,,,,,,
4807,,"RAJASTHAN ","28.7 ","29.4 ","7.28 ","7.4 ","8224 ","8447 1 4 ","5.22 ","5.62 ","1.8 ","1.8 ","5 ","5 ","5510 ","5660 ","1.36 ",1.41,,,,,
,NEAR BY NATIONAL HIGHWAY PALI-,,,,,,,,,,,,,,,,,,,,,,
,"JODHPUR, CETP-IV, PALI",,,,,,,,,,,,,,,,,,,,,,

,,,Temperature,,,,,Conductivity,,,,NitrateN +,Fecal Coliform,,Total Coliform,,,Total Dissolved,,Fluoride,,,
,,,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,Arsenic (mg/L),,,
,,,,"(°C) ",,,,(μmho/cm),,,NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,,
"STN Code ","Monitoring Location ",State Name,,,,,,,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max Min Max,,,
"BIS IS 10500 : 2012 Drinking Water -Specification ",,,"- ",,,"6.5-8.5 ","- ",,"- ",,,"< 45 mg/L ","- ",,"- ",,,< 2000 mg/L,"< 1.5 mg/L ",< 0.05 mg/L,,,
,"SHRI RANARAM, NEAR BHANWAR SINGH",,,,,,,,,,,,,,,,,,,,,,
4809,MANDLI FROM HOUSE NH-PALI-,"RAJASTHAN ","27 ","29.4 ","7.23 ","7.28 ","10388 ","10477 ","1 ","1 ","4.14 ","6.32 ","1.8 ","1.8 ","4 ","5 ","6960 ","7020 ","1.83 ",1.88,,,
,SUMERPUR,,,,,,,,,,,,,,,,,,,,,,
,"Tube well of vimal metro ,khasra no.",,,,,,,,,,,,,,,,,,,,,,
5453,"449/127, tilwara, bolara, tehsil-","RAJASTHAN ","31 ","33 ","6.85 ","7.17 ","26686 ","28925 ",,,"5.01 ","5.24 ","1.8 ","1.8 ","4 ","11 ","17880 ","19380 ","1.72 ",1.91,,,
,"pachpadra, dis- barmer",,,,,,,,,,,,,,,,,,,,,,
,"Tube well of atul Textike, unit-II rai ka",,,,,,,,,,,,,,,,,,,,,,
5454,"bagh,Balotra, tehsil- pachpadra, dist-","RAJASTHAN ","31 ","33 ","7.36 ","8.3 ","29656 ","34239 ",,,"6.17 ","6.44 ","1.8 ","1.8 ","4 ","13 ","19870 ","22940 ","2.03 ",2.19,,,
,barmer,,,,,,,,,,,,,,,,,,,,,,
,"Bore well situated at khajur anusandhan,",,,,,,,,,,,,,,,,,,,,,,
,in front of administration block of,,,,,,,,,,,,,,,,,,,,,,
5455,,"RAJASTHAN ","25.9 ","29.8 ","7.84 ","7.92 ","2910 ","3060 ",,,"1.62 ","3.32 ","1.8 ","3.7 ","4 ","6.8 ","1765 ","1929 ","1.47 ",1.56 0.00049 0.00049,,,
,swamin keshwanand Rajasthan,,,,,,,,,,,,,,,,,,,,,,
,"agricultural university, Bikaner",,,,,,,,,,,,,,,,,,,,,,
,Bore well situated at Rajasthan university,,,,,,,,,,,,,,,,,,,,,,
5456,of verterinary and animal sciences,"RAJASTHAN ","27 ","30.2 ","7.74 ","7.74 ","3290 ","3810 ",,,"5.07 ","12.12 ","3.7 ","3.7 ","6.8 ","7.8 ","2361 ","2396 ","0.73 ",0.9 0.00049 0.00049,,,
,"(RAJUVAS) near ICICI bank, Bikaner",,,,,,,,,,,,,,,,,,,,,,
,Bore well situated of government dungar,,,,,,,,,,,,,,,,,,,,,,
"5457 ",,"RAJASTHAN ","26.5 ","30.1 ","7.43 ","7.82 ","3540 ","4160 ",,,"13.32 ","18.02 ","4 ","4 ","7.8 ","9.1 ","2573 ","2684 ","0.68 ",0.68 0.00049 0.00049,,,
,"collage, Bikaner ",,,,,,,,,,,,,,,,,,,,,,
,"Bore well situated at custom colony,",,,,,,,,,,,,,,,,,,,,,,
"5458 ",,"RAJASTHAN ","26.3 ","29.8 ","7.77 ","8 ","2150 ","2160 ",,,"5.23 ","9.42 ","1.8 ","3.6 ","3.6 ","6.1 ","1241 ","1255 ","0.95 ",1.12 0.00049 0.00049,,,
,"Jaipur road, bikaner ",,,,,,,,,,,,,,,,,,,,,,
"5463 ","Bore well of regional office, RSPCB, Kota ","RAJASTHAN ","27 ","28 ","7.4 ","7.6 ","472 ","533 ",,,"1.22 ","2.63 ","1.8 ","4 ","5.5 ","9.3 ","314 ","349 ","0.26 ",0.29,,,
,"Handpump near Hanuman mandir,",,,,,,,,,,,,,,,,,,,,,,
"5465 ",,"RAJASTHAN ","25 ","26 ","7.54 ","8.09 ","1457 ","1897 ",,,"2.15 ","3.96 ","6.1 ","6.3 ","14 ","24 ","1019 ","1327 ","0.74 ",0.78,,,
,"Mathmadri, MIA, Udaipur ",,,,,,,,,,,,,,,,,,,,,,
,"Handpump near govt. school, Naya khet,",,,,,,,,,,,,,,,,,,,,,,
"5466 ",,"RAJASTHAN ","26 ","26 ","8.4 ","8.4 ","1457 ","1457 ",,,"3.96 ","3.96 ","6.3 ","6.3 ","49 ","49 ","1019 ","1019 ","0.74 ",0.74,,,
,"RIICO industrial area, kaladawas, udaipur ",,,,,,,,,,,,,,,,,,,,,,
,"Borewell of mr. jale singh, village-",,,,,,,,,,,,,,,,,,,,,,
5470,"jainpurbas, near RIICO industrial area,","RAJASTHAN ","26 ","26 ","8.06 ","8.19 ","1643 ","2562 ",,,"2.32 ","2.64 ","2 ","4 ","6 ","7 ","803.9 ","1665.3 ","0.8 ",1.4,,,
,"sotanala, tehsil- behror, dist- Alwar",,,,,,,,,,,,,,,,,,,,,,
,"Borewell of M/s Jagatjit industries ltd.,",,,,,,,,,,,,,,,,,,,,,,
5471,"sp1-2, RIICO industrial area, Sotanal,","RAJASTHAN ","27 ","27 ","7.79 ","7.88 ","1636 ","9904 ",,,"1.71 ","1.96 ","4 ","6 ","11 ","14 ","802.2 ","6437.6 ","0.9 ",1,,,
,"tehsil- behror, dist- Alwar",,,,,,,,,,,,,,,,,,,,,,
,"Open well of aadam khan, Near Nextgen",,,,,,,,,,,,,,,,,,,,,,
"5472 ",,"RAJASTHAN ","27 ","31 ","7.68 ","8.33 ","4433 ","4656 ","1 ","1 ","3.27 ","4.03 ","1.8 ","1.8 ","4 ","5 ","2970 ","3120 ","1.24 ",1.31,,,
,"Textile park, sardar samand road, Pali ",,,,,,,,,,,,,,,,,,,,,,
,"Open well of Ganpat singh ji,near",,,,,,,,,,,,,,,,,,,,,,
5474,"khareshwar mahadev mandir, Falna,","RAJASTHAN ","22.6 ","31 ","7.38 ","7.5 ","5672 ","5940 ","1 ","1 ","3.23 ","3.47 ","1.8 ","1.8 ","4 ","7 ","3800 ","3980 ","1.24 ",1.29,,,
,district- Pali,,,,,,,,,,,,,,,,,,,,,,
,"Govt. handpump near anadra chauraha,",,,,,,,,,,,,,,,,,,,,,,
"5475 ",,"RAJASTHAN ","29.7 ","29.7 ","7.03 ","7.03 ","2731 ","2731 ","1 ","1 ","1.44 ","1.44 ","1.8 ","1.8 ","5 ","5 ","1830 ","1830 ","0.35 ",0.35,,,
,"Sirohi ",,,,,,,,,,,,,,,,,,,,,,

,,,Temperature,,,,,Conductivity,,,,NitrateN +,Fecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,,,
,,,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,Arsenic (mg/L),,,
,,,"(°C) ",,,,,(μmho/cm),,,NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,,
